t_sec,container,cpu_rate_core,cpu_pct_1core,mem_working_set_bytes,mem_mb
1522.092,deployer,6.673299,667.33,1865609216,1779.184
1529.859,deployer,0.00192,0.192,1865609216,1779.184
1532.583,deployer,0,0,1865609216,1779.184
1535.118,deployer,0.006517,0.652,1865609216,1779.184
1537.118,deployer,0.00092,0.092,1865609216,1779.184
1539.226,deployer,0.000459,0.046,1865609216,1779.184
1541.226,deployer,0.004304,0.43,1865609216,1779.184
1543.46,deployer,0.000195,0.02,1865609216,1779.184
1545.737,deployer,0.005376,0.538,1865609216,1779.184
1547.767,deployer,0,0,1865609216,1779.184
1549.767,deployer,0,0,1865609216,1779.184
1551.767,deployer,0.004418,0.442,1865609216,1779.184
1553.768,deployer,0.00004,0.004,1865609216,1779.184
1555.768,deployer,0.002534,0.253,1865609216,1779.184
1557.772,deployer,0,0,1865609216,1779.184
1559.773,deployer,0,0,1865609216,1779.184
1561.824,deployer,0.003676,0.368,1865609216,1779.184
1570.959,deployer,0.000407,0.041,1865609216,1779.184
1573.094,deployer,0,0,1865609216,1779.184
1575.565,deployer,0,0,1865609216,1779.184
1577.622,deployer,0.001972,0.197,1865609216,1779.184
1579.844,deployer,0.001772,0.177,1865609216,1779.184
1581.844,deployer,0.000061,0.006,1865609216,1779.184
1584.413,deployer,0,0,1865609216,1779.184
1586.413,deployer,0.004579,0.458,1865609216,1779.184
1588.431,deployer,0,0,1865609216,1779.184
1590.431,deployer,0.001168,0.117,1865609216,1779.184
1592.431,deployer,0.000726,0.073,1865609216,1779.184
1594.648,deployer,0.001276,0.128,1865609216,1779.184
1599.089,deployer,0.002393,0.239,1865609216,1779.184
1601.765,deployer,0.001297,0.13,1865609216,1779.184
1611.12,deployer,0.000586,0.059,1865609216,1779.184
1613.12,deployer,0,0,1865609216,1779.184
1615.121,deployer,0.000491,0.049,1865609216,1779.184
1617.121,deployer,0.001258,0.126,1865609216,1779.184
1619.121,deployer,0.002174,0.217,1865609216,1779.184
1621.121,deployer,0.002696,0.27,1865609216,1779.184
1623.288,deployer,0,0,1865609216,1779.184
1625.874,deployer,0.00121,0.121,1865609216,1779.184
1628.066,deployer,0.000196,0.02,1865609216,1779.184
1630.067,deployer,0.001778,0.178,1865609216,1779.184
1632.067,deployer,0,0,1865609216,1779.184
1634.067,deployer,0,0,1865609216,1779.184
1648.078,deployer,0.010784,1.078,1868910592,1782.332
1650.673,deployer,0.020433,2.043,1864396800,1778.027
1653.16,deployer,0.00137,0.137,1864032256,1777.68
1655.161,deployer,0.000712,0.071,1864032256,1777.68
1657.161,deployer,0.001076,0.108,1864032256,1777.68
1659.451,deployer,0,0,1864032256,1777.68
1661.451,deployer,0.001822,0.182,1864032256,1777.68
1663.631,deployer,0,0,1864032256,1777.68
1665.802,deployer,0.001611,0.161,1864032256,1777.68
1667.802,deployer,0.000213,0.021,1864032256,1777.68
1669.803,deployer,0,0,1864032256,1777.68
1671.803,deployer,0.002139,0.214,1864032256,1777.68
1673.803,deployer,0.003417,0.342,1864032256,1777.68
1684.406,deployer,0.000377,0.038,1864032256,1777.68
1686.416,deployer,0.000217,0.022,1864032256,1777.68
1688.604,deployer,0,0,1864032256,1777.68
1690.604,deployer,0.001892,0.189,1864032256,1777.68
1692.604,deployer,0,0,1864032256,1777.68
1694.971,deployer,0.00099,0.099,1864032256,1777.68
1698.073,deployer,0.000372,0.037,1864032256,1777.68
1700.408,deployer,0.002705,0.27,1864032256,1777.68
1702.408,deployer,0,0,1864032256,1777.68
1704.408,deployer,0,0,1864032256,1777.68
1706.409,deployer,0.00173,0.173,1864032256,1777.68
1709.809,deployer,0.002677,0.268,1864032256,1777.68
1719.615,deployer,0.000465,0.046,1864032256,1777.68
1722.132,deployer,0.000172,0.017,1864032256,1777.68
1724.213,deployer,0.001072,0.107,1864032256,1777.68
1726.213,deployer,0.001465,0.146,1864032256,1777.68
1728.895,deployer,0,0,1864032256,1777.68
1731.154,deployer,0.001339,0.134,1864032256,1777.68
1733.635,deployer,0.000171,0.017,1864032256,1777.68
1735.635,deployer,0.001298,0.13,1864032256,1777.68
1738.47,deployer,0.000786,0.079,1864032256,1777.68
1740.47,deployer,0.001944,0.194,1864032256,1777.68
1742.47,deployer,0.0002,0.02,1864032256,1777.68
1744.92,deployer,0.00494,0.494,1864032256,1777.68
1755.444,deployer,0,0,1864032256,1777.68
1757.505,deployer,0.002131,0.213,1864032256,1777.68
1760.531,deployer,0.002508,0.251,1864032256,1777.68
1762.532,deployer,0,0,1864032256,1777.68
1764.989,deployer,0.000774,0.077,1864032256,1777.68
1767.006,deployer,0.006181,0.618,1864093696,1777.738
1769.126,deployer,0,0,1864093696,1777.738
1771.253,deployer,0.068665,6.866,1866203136,1779.75
1773.253,deployer,0,0,1866203136,1779.75
1775.254,deployer,0,0,1866203136,1779.75
1777.655,deployer,0.057019,5.702,1856942080,1770.918
1782.764,deployer,0.000106,0.011,1856942080,1770.918
1784.764,deployer,0.002697,0.27,1856942080,1770.918
1791.371,deployer,0.000513,0.051,1856942080,1770.918
1796.504,deployer,0.001256,0.126,1856942080,1770.918
1799.899,deployer,0.001224,0.122,1856942080,1770.918
1802.747,deployer,0.000386,0.039,1856942080,1770.918
1804.747,deployer,0.001471,0.147,1856942080,1770.918
1806.747,deployer,0.00021,0.021,1856942080,1770.918
1809.105,deployer,0.00065,0.065,1856942080,1770.918
1811.162,deployer,0.001064,0.106,1856942080,1770.918
1815.421,deployer,0.001719,0.172,1856942080,1770.918
1817.432,deployer,0.001702,0.17,1856942080,1770.918
1821.873,deployer,0.000093,0.009,1856942080,1770.918
1825.611,deployer,0.0009,0.09,1856942080,1770.918
1828.17,deployer,0,0,1856942080,1770.918
1830.389,deployer,0.003138,0.314,1856942080,1770.918
1839.048,deployer,0,0,1856942080,1770.918
1841.048,deployer,0.00405,0.405,1856942080,1770.918
1843.499,deployer,0,0,1856942080,1770.918
1845.869,deployer,0,0,1856942080,1770.918
1848.794,deployer,0.004133,0.413,1856942080,1770.918
1853.715,deployer,0.000183,0.018,1856942080,1770.918
